"","year","Country.Code","Country.Name","Region","IncomeGroup","NY.GNP.PCAP.CD","SH.STA.BRTC.ZS","SH.MED.BEDS.ZS","SH.STA.ACSN","SH.STA.ACSN.RU","SH.STA.ACSN.UR","SH.MED.NUMW.P3","SH.MED.PHYS.ZS","SH.HIV.TOTL","SH.HIV.INCD.TL","SH.DYN.AIDS","SH.HIV.INCD","SH.DYN.AIDS.DH","SH.HIV.0014","SH.HIV.INCD.14","SH.HIV.ORPH","SH.HIV.INCD.ZS","SH.HIV.1524.FE.ZS","SH.HIV.1524.MA.ZS","SH.DYN.AIDS.ZS","SH.DYN.AIDS.FE.ZS","SP.ADO.TFRT","SH.DTH.IMRT","SH.MMR.DTHS","SH.DTH.NMRT","SH.XPD.EXTR.ZS","SH.XPD.PCAP","SH.XPD.PCAP.PP.KD","SH.XPD.PRIV.ZS","SH.XPD.PRIV","SH.XPD.PUBL.ZS","SH.XPD.PUBL.GX.ZS","SH.XPD.PUBL","SH.XPD.TOTL.ZS","SH.XPD.TOTL.CD","SH.XPD.OOPC.ZS","SH.XPD.OOPC.TO.ZS","SH.HIV.ARTC.ZS","SH.HIV.PMTC.ZS","SE.XPD.TOTL.GD.ZS","SE.PRM.ENRR","SE.SEC.ENRR","SE.TER.ENRR"
"1827",1996,"TGO","Togo","Sub-Saharan Africa","Low income",310,NA,NA,11.5,6,23.6,NA,NA,83000,17000,78000,14000,3100,5100,2200,11000,0.73,2.5,1.3,3.6,58.636881229289,99.5158,13956,980,6591,1.99783651,14.40155829,40.75617469,2.53086304182924,63.15743225,1.47636611817076,7.68778982,36.84256775,4.00722916,63265195.8580906,83.56758954,52.77914374,NA,NA,4.41243982315063,109.83634185791,23.5215492248535,2.89745998382568
"1828",1997,"TGO","Togo","Sub-Saharan Africa","Low income",350,NA,NA,11.4,5.8,23.7,NA,NA,96000,17000,89000,15000,3800,6100,2400,14000,0.74,2.7,1.4,4,58.8620049643328,96.979,13964,980,6586,7.16598521,13.83234037,44.52183571,2.6133672338581,67.40587236,1.2636944261419,7.68778982,32.59412764,3.87706166,62334957.7601143,83.40592003,56.22048799,NA,NA,2.40747907956326,112.081596374512,24.0545692443848,1.45636999607086
"1829",1998,"TGO","Togo","Sub-Saharan Africa","Low income",330,50.5,NA,11.4,5.6,23.7,NA,NA,110000,18000,1e+05,15000,4600,7100,2700,18000,0.72,2.8,1.5,4.4,59.021,96.2936,14013,960,6618,6.88143633,12.88490978,38.67742315,2.39333073630307,61.11439948,1.52281792369693,7.68778982,38.88560052,3.91614866,59590465.749274,82.46895745,50.4004081,NA,NA,3.98424005508423,113.467140197754,11.8359650791352,3.31161999702454
"1830",1999,"TGO","Togo","Sub-Saharan Africa","Low income",320,NA,NA,11.4,5.5,23.8,NA,NA,120000,18000,110000,15000,5400,8100,2900,22000,0.69,2.9,1.5,4.6,59.1315943299722,95.6082,14076,960,6666,8.42961164,12.86098944,40.45593135,2.58475171645184,64.53211676,1.42062087354816,7.68778982,35.46788324,4.00537259,61059669.4507374,83.22543149,53.70713262,NA,NA,4.18571996688843,119.637283325195,29.6095600128174,1.20928461986351
"1831",2000,"TGO","Togo","Sub-Saharan Africa","Low income",300,48.6,NA,11.4,5.3,23.9,NA,NA,130000,17000,120000,14000,6300,9100,3000,27000,0.63,2.8,1.4,4.8,59.2055732511199,94.9228,14160,950,6706,7.22334668,11.52425748,44.79612165,2.92503375172748,67.30595321,1.42084296827252,7.68778982,32.69404679,4.34587672,56177701.2927597,84.70221529,57.00963339,0,NA,4.50841999053955,112.887321472168,32.1236915588379,1.28399002552032
"1832",2001,"TGO","Togo","Sub-Saharan Africa","Low income",270,NA,NA,11.4,5.2,23.9,NA,0.057,130000,16000,120000,13000,7100,10000,3100,33000,0.56,2.7,1.4,4.9,59.2574277491792,94.2374,14219,950,6763,10.74841136,11.39667368,43.29873458,3.03482073972868,70.7822387,1.25272483027132,7.68778982,29.2177613,4.28754557,57054289.9058978,84.04794523,59.49101722,0,NA,4.18778991699219,114.969177246094,34.8647308349609,1.53391498327255
"1833",2002,"TGO","Togo","Sub-Saharan Africa","Low income",250,NA,NA,11.4,5,24,NA,NA,140000,14000,130000,11000,7900,11000,3200,39000,0.48,2.6,1.3,4.9,59.2987096824984,93.552,14292,940,6828,11.18870481,11.6488095,40.22535355,3.16107150697659,77.7206819,0.906148993023411,6.91624224,22.2793181,4.0672205,59903059.3030114,80.24636675,62.36802344,0,NA,4.01732015609741,116.950469970703,38.9412002563477,1.91763997077942
"1834",2003,"TGO","Togo","Sub-Saharan Africa","Low income",290,60.8,NA,11.4,4.8,24,NA,NA,140000,13000,130000,9500,8600,12000,3100,45000,0.4,2.3,1.2,4.8,59.334127892937,93.3896,14361,940,6914,5.25878851,15.81643176,51.5122285,3.55680302808527,71.15309689,1.44199981191473,9.52865011,28.84690311,4.99880284,83562099.809843,80.55367268,57.31643277,1,NA,4.19533014297485,114.581192016602,41.1047515869141,1.60139000415802
"1835",2004,"TGO","Togo","Sub-Saharan Africa","Low income",330,NA,NA,11.4,4.7,24.1,0.386,0.045,140000,11000,130000,8000,9000,12000,3000,51000,0.32,2.1,1,4.6,59.360287792289,93.2272,14424,930,6990,22.86188165,18.03817192,53.26115755,3.37692924632415,66.72055819,1.68437320367585,10.14104569,33.27944181,5.06130245,97921154.2489102,79.43227578,52.99765779,1,NA,3.62151002883911,113.564086914063,42.6063613891602,1.63730106741646
"1836",2005,"TGO","Togo","Sub-Saharan Africa","Low income",360,NA,0.9,11.4,4.5,24.1,NA,NA,140000,9500,130000,6600,9100,13000,2900,56000,0.26,1.8,0.9,4.4,59.3775086037658,93.0648,14445,940,7026,23.93144413,19.58650912,55.31332845,3.27335228504746,63.29222057,1.89845596495254,9.83884789,36.70777943,5.17180825,109257837.309719,79.24905387,50.15848598,4,NA,3.40688991546631,112.704147338867,45.0299682617188,2.30757999420166
"1837",2006,"TGO","Togo","Sub-Saharan Africa","Low income",380,62,NA,11.4,4.4,24.2,NA,NA,140000,7600,120000,4900,8800,13000,2700,61000,0.19,1.5,0.8,4.1,59.3779576384583,92.9024,14400,960,7032,13.30098428,21.34110357,62.06528585,3.30058042780625,59.36067718,2.25963314219375,10.64857868,40.63932282,5.56021357,122330940.342508,78.49494407,46.59513035,5,NA,3.66373991966248,116.599227905273,47.006721496582,5.01921987533569
"1838",2007,"TGO","Togo","Sub-Saharan Africa","Low income",400,NA,NA,11.4,4.2,24.2,0.382,0.045,130000,6500,120000,4000,9000,13000,2500,65000,0.15,1.3,0.6,3.9,59.3672813398748,92.74,14343,950,6999,11.32155856,23.73468488,63.27575812,3.3895072591303,61.10434232,2.1575735708697,10.5753936,38.89565768,5.54708083,139807120.084602,78.15121646,47.75378683,6,NA,3.69932007789612,110.696029663086,44.025089263916,5.66814994812012
"1839",2008,"TGO","Togo","Sub-Saharan Africa","Low income",400,NA,NA,11.5,4,24.3,0.274,0.053,130000,5500,110000,3300,9200,13000,2200,69000,0.12,1.1,0.6,3.6,59.35441603513,92.5394,14252,940,6949,14.43191645,29.919543,66.32010495,3.31538083479433,57.84114632,2.41649179520567,13.51148417,42.15885368,5.73187263,181101108.851667,78.67971155,45.50924708,8,NA,3.43782997131348,111.478561401367,29.7436790466309,3.66946494579315
"1840",2009,"TGO","Togo","Sub-Saharan Africa","Low income",440,NA,NA,11.5,3.9,24.3,NA,NA,120000,5200,110000,3200,8800,13000,2000,72000,0.11,0.9,0.5,3.3,59.3283893008916,92.3388,14127,940,6929,16.98426797,33.75042354,78.03615089,3.35850462556262,50.604886,3.27821544443738,15.42982661,49.395114,6.63672007,209919568.049889,77.11035517,39.02160732,13,NA,4.11574983596802,125.852226257324,27.3666801452637,3.85148000717163
"1841",2010,"TGO","Togo","Sub-Saharan Africa","Low income",450,59.4,NA,11.5,3.7,24.4,0.274,0.053,120000,5100,1e+05,3300,7900,13000,1800,74000,0.11,0.8,0.5,3.1,59.2805451172982,92.1382,13972,950,6897,13.39511998,26.64986683,64.66000467,3.429150392741,63.8844886,1.938585137259,8.59712873,36.1155114,5.36773553,170315328.085614,74.70446139,47.72456312,21,33,4.42319011688232,128.369155883789,32.7618598937988,9.12751007080078
"1842",2011,"TGO","Togo","Sub-Saharan Africa","Low income",460,NA,0.7,11.5,3.6,24.5,NA,NA,110000,4400,1e+05,3200,6500,12000,1200,74000,0.11,0.8,0.4,2.9,59.2093450014306,91.9376,13816,970,6865,24.91603174,29.79840168,65.38100032,3.55393358128307,68.22324187,1.65533745871694,6.95214039,31.77675813,5.20927104,195661639.326426,75.648987,51.61019137,26,72,4.4370698928833,125.867362976074,54.7085914611816,10.1580095291138
"1843",2012,"TGO","Togo","Sub-Saharan Africa","Low income",480,NA,NA,11.5,3.4,24.5,NA,NA,110000,4400,1e+05,3400,5700,12000,1000,73000,0.11,0.7,0.5,2.8,59.16936245454,91.737,13638,970,6824,24.82728218,29.66658106,67.31487705,3.16277113620602,61.88687518,1.94779734379398,7.37698275,38.11312482,5.11056848,200118325.529996,75.01139857,46.4222106,27,80,4.66829013824463,128.482025146484,35.4977493286133,10.3214597702026
"1844",2013,"TGO","Togo","Sub-Saharan Africa","Low income",500,NA,NA,11.6,3.2,24.6,NA,NA,110000,4700,99000,3700,5200,11000,1000,71000,0.11,0.7,0.5,2.6,59.3493459973414,91.8462,13424,970,6778,9.60614336,32.14176626,70.2235883,2.97095780222221,58.03485245,2.14830704777779,8.41071444,41.96514755,5.11926485,222701266.58748,74.63739573,43.31570248,32,85,4.4051399230957,128.708053588867,36.559965133667,10.0421895980835
"1845",2014,"TGO","Togo","Sub-Saharan Africa","Low income",550,44.6,NA,11.6,3.1,24.6,NA,NA,110000,4900,98000,4100,5200,10000,1000,70000,0.12,0.7,0.5,2.5,59.7222789880247,91.9554,13234,960,6733,23.43340895,33.89092289,76.25300946,3.22955561024696,61.55196263,2.01732112975304,7.84732305,38.44803737,5.24687674,241139440.562663,75.13118989,46.24472193,35,89,4.83796977996826,125.112480163574,38.1619548797607,10.1176204681396
"1846",2015,"TGO","Togo","Sub-Saharan Africa","Low income",540,NA,NA,11.6,2.9,24.7,NA,NA,110000,4400,97000,4200,5100,9000,500,68000,0.12,0.8,0.5,2.4,60.1985290335854,91.9554,13077,940,6694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,95,4.77283990383148,125.112480163574,30.3352699279785,10.8493299484253
"1847",1990,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",3710,NA,4,89.9,89.9,89.9,NA,0.7200000286,2700,1000,2700,1000,100,100,100,500,0.09,0.2,0.4,0.4,22.7495291902072,62.484,598,23,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.65407991409302,95.6522827148438,83.168830871582,20.8833198547363
"1848",1991,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",3850,NA,NA,90,90,90,NA,0.7315999866,3100,1000,3100,1000,100,100,100,500,0.09,0.3,0.5,0.5,25.4481434058899,59.277,556,21,409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47907996177673,95.2767333984375,80.3754425048828,6.61477994918823
"1849",1992,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",4030,NA,NA,90.1,90.1,90.1,NA,NA,3700,1000,3600,1000,200,100,100,1000,0.1,0.3,0.5,0.5,27.0902090209021,56.07,536,20,394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38734078747776,94.7393112182617,79.6962203979492,6.75879001617432
"1850",1993,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",3840,NA,3.2425999641,90.2,90.2,90.2,NA,0.6577000022,4200,1000,4200,1000,200,100,100,1000,0.11,0.4,0.6,0.6,27.6381909547739,53.7158,529,19,391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46387004852295,94.8870010375977,79.9199829101563,7.28346014022827
"1851",1994,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",3810,NA,NA,90.2,90.2,90.2,NA,0.7879999876,4800,1000,4700,1000,200,100,100,1000,0.12,0.4,0.6,0.7,29.2724196277496,51.3616,526,17,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.43180990219116,95.22119140625,85.2593154907227,27.460319519043
"1852",1995,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",3890,99,3.8,90.3,90.3,90.3,2.964,0.938,5300,1000,5300,1000,500,100,100,1000,0.12,0.5,0.6,0.8,30.4092459264873,49.0074,522,15,385,0.06188291,216.48567376,522.09786436,2.45984642449283,48.25010311,2.63826998550717,9.35408385,51.74989689,5.09811641,271689737.058848,87.21303065,42.08037721,NA,NA,3.55854988098145,96.3232192993164,84.5592155456543,21.684100151062
"1853",1996,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",4230,NA,5.1100001335,90.4,90.4,90.4,2.248,0.755,5900,1000,5800,1000,500,100,100,1100,0.12,0.5,0.7,0.8,31.6930488644184,46.6532,510,14,378,0.06109479,216.60647615,511.60521483,2.34570618342324,49.5662005,2.38676505657676,8.20577404,50.4337995,4.73247124,272570008.357211,86.28127696,42.76635073,NA,NA,3.24876999855042,97.2625274658203,85.7995986938477,29.9049797058105
"1854",1997,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",4500,99,NA,90.5,90.5,90.5,2.269,0.745,6400,1000,6300,1000,500,100,100,1300,0.12,0.6,0.7,0.9,33.1062886108031,44.299,497,13,366,0.03654191,208.33369818,515.97603174,2.23302029429459,48.78345213,2.34439314570541,6.43469448,51.21654787,4.57741344,262641501.619004,86.34207241,42.12064356,NA,NA,3.3252100944519,98.8160400390625,84.4729231982592,31.6308002471924
"1855",1998,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",4620,NA,NA,90.5,90.5,90.5,2.69,0.927,6900,1000,6800,1000,500,100,100,1400,0.12,0.6,0.7,0.9,34.3598055105348,43.1252,481,12,356,5.89573152,200.07589256,512.49215026,2.22697438438311,53.28157365,1.95265889561689,5.81597448,46.71842635,4.17963328,252604617.702195,86.35130353,46.00933339,NA,NA,2.43892002105713,100.441772460938,85.1689720153809,34.1289901733398
"1856",1999,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",4880,99.1,NA,90.6,90.6,90.6,2.842,0.912,7300,1000,7200,1000,500,100,100,1600,0.12,0.6,0.7,1,35.5835874688106,41.9514,471,12,348,4.65107299,253.41503759,610.65361278,2.36237397410801,50.18601862,2.34486130589199,7.94069468,49.81398138,4.70723528,320514524.652417,86.91275168,43.61804974,NA,NA,2.75611996650696,102.554878234863,87.75297164917,6.20182991027832
"1857",2000,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",5420,96,3.3,90.7,90.7,90.7,2.555,0.989,7700,1000,7600,1000,500,100,100,1700,0.12,0.7,0.7,1,36.1220731386477,40.7776,466,12,344,7.44852475,268.01398268,585.38302531,2.2119674322289,53.07580924,1.9555948977711,6.77273647,46.92419076,4.16756233,339836369.764181,86.31523365,45.81250876,0,NA,2.7556300163269,104.904357910156,98.2441787719727,6.06038999557495
"1858",2001,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",6080,99.5,3.4000000954,90.8,90.8,90.8,2.73,0.954,8000,1000,7900,1000,500,100,100,1800,0.11,0.7,0.7,1,37.2670025188917,39.6038,469,11,345,3.8769943,305.05460729,655.47352659,2.17135211415089,49.3676118,2.22698119584911,7.4513382,50.6323882,4.39833331,388146296.391592,86.31111855,42.60973795,1,NA,3.06529998779297,101.123413085938,102.548961639404,6.43570995330811
"1859",2002,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",6760,96.6,NA,90.8,90.8,90.8,2.939,0.812,8300,1000,8300,1000,500,100,100,1900,0.11,0.7,0.7,1.1,38.3272727272727,38.43,474,11,349,3.45869472,352.31862766,813.34079494,2.35068395744323,47.03540452,2.64700657255677,9.61042312,52.96459548,4.99769053,450206835.169415,86.91051995,40.87871463,4,NA,3.54300999641418,96.5134811401367,97.9856796264648,8.70300960540771
"1860",2003,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",8070,99.7,3.3,90.9,90.9,90.9,3.054,0.797,8600,1000,8600,1000,500,100,100,2000,0.1,0.7,0.6,1.1,39.75706610605,38.3616,479,12,352,0.08274949,448.50849256,968.87633712,2.52560749125365,49.27456281,2.59997322874635,8.8965217,50.72543719,5.12558072,575908226.884287,90.03582624,44.36475975,8,NA,3.13660001754761,100.529609680176,105.457382202148,8.77738952636719
"1861",2004,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",9690,99.6,NA,91,91,91,NA,NA,9000,1000,8900,1000,500,100,100,2100,0.1,0.7,0.6,1.1,40.7874015748031,38.2932,482,12,353,0.11792453,521.58492949,1089.33065854,2.6244196692812,50.23584906,2.5997772307188,9.14726666,49.76415094,5.2241969,673123606.983396,90.14084507,45.28301887,12,NA,3.488450050354,101.716346740723,85.5115432739258,11.9511699676514
"1862",2005,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",11210,NA,2.6,91.1,91.1,91.1,NA,NA,9300,1000,9200,1000,500,100,100,2000,0.09,0.7,0.6,1.1,41.5698621213766,38.2248,481,12,351,0.14962913,654.40440943,1202.84803348,2.66835447256669,50.24831559,2.64198168743331,9.63768116,49.75168441,5.31033616,848718673.93157,82.7454471,41.5781934,17,NA,3.22508001327515,99.2607269287109,99.4369430541991,47.6659317016601
"1863",2006,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",13290,97.8,2.7,91.1,91.1,91.1,3.536,1.216,9600,1000,9500,1000,500,100,100,2000,0.09,0.7,0.6,1.2,42.5446898002103,38.1564,475,12,348,0.17288009,632.87745172,1186.5973255,2.25778170840595,50.28736962,2.23197730159405,6.91165474,49.71263038,4.48975901,824728555.307351,82.58463259,41.52963944,20,NA,2.95203495025635,99.5572005880171,99.5727996826174,47.3256397247314
"1864",2007,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",14990,NA,2.7,91.2,91.2,91.2,3.562,1.175,9800,1000,9800,1000,500,100,100,2000,0.08,0.7,0.6,1.2,43.4431260229133,38.088,466,13,339,0.565889,797.25951233,1364.41873776,2.44779436028565,50.75187644,2.37526742971435,8.28260144,49.24812356,4.82306179,1043819989.11684,81.67459025,41.45138712,24,NA,4.16979992389679,104.619613647461,96.3623275756836,59.7433204650879
"1865",2008,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",17330,NA,2.5,91.3,91.3,91.3,NA,NA,10000,1000,10000,1000,500,100,100,1900,0.08,0.7,0.5,1.2,44.4133519888067,37.4314,452,13,330,0.75232544,931.88457366,1305.57113152,2.23372499929441,50.78753908,2.16445030070559,8.97756555,49.21246092,4.3981753,1225774875.41851,81.3193027,41.30007264,28,NA,4.42694509029388,106.333023071289,95.7458877563477,60.930965423584
"1866",2009,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",16190,NA,2.6,91.4,91.4,91.4,NA,NA,10000,1000,10000,1000,500,100,100,1900,0.07,0.7,0.5,1.2,45.1944743803272,36.7748,438,13,320,2.7905418,938.84400013,1841.67213934,3.19006138084076,49.29878618,3.28081067915924,8.77777754,50.70121382,6.47087206,1240798762.83296,83.3820473,41.10633721,35,NA,4.78451013565063,106.530281066895,93.5972862243653,63.2354202270508
"1867",2010,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",15770,NA,2.1,91.4,91.4,91.4,3.562,1.175,10000,1000,10000,1000,500,100,100,1800,0.07,0.7,0.5,1.2,45.8514440258862,36.1182,423,13,308,1.00948612,818.94310157,1518.35837062,2.26697139309423,42.8919279,3.01833869690577,8.33387928,57.1080721,5.28531009,1087634238.4769,81.26497318,34.8561137,44,94,5.02801012992859,106.160293579102,93.6036949157715,69.6741104125977
"1868",2011,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",14160,NA,NA,91.5,91.5,91.5,NA,NA,11000,500,10000,500,500,100,100,1800,0.06,0.7,0.4,1.2,46.7311189815258,35.4616,407,13,297,1.0354642,891.80192588,1451.51916762,2.37623416849505,46.99471885,2.68015137150495,7.42372508,53.00528115,5.05638554,1190368292.64902,79.6597764,37.43588796,47,95,4.21168494224549,103.969064207876,93.7881317138672,70.2392692565918
"1869",2012,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",15270,100,2.7,91.5,91.5,91.5,NA,NA,11000,500,11000,500,500,100,100,1800,0.06,0.6,0.4,1.2,47.6009139375476,34.805,389,13,286,0.2316343,1000.98311196,1706.68845251,2.88715369822346,49.93224697,2.89498885177654,7.75871352,50.06775303,5.78214255,1342897922.36025,81.32117923,40.60549205,53,95,5.09923505783081,105.909214661435,90.8722206021478,79.446907043457
"1870",2013,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",17710,100,NA,91.5,91.5,91.5,NA,NA,11000,500,11000,500,500,100,100,1800,0.06,0.6,0.4,1.2,48.6030874135808,33.4818,375,13,273,0.18048625,1084.3623824,1812.10086103,2.83893836602195,47.44665039,3.14449427397805,8.05044948,52.55334961,5.98343264,1461980738.4418,81.69612889,38.76207665,58,76,5.03049993515014,106.528144376301,97.2604866027834,83.8164367675781
"1871",2014,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",18380,NA,NA,91.5,91.5,91.5,NA,NA,11000,500,11000,500,500,100,100,1700,0.05,0.6,0.3,1.2,49.0140845070423,32.1586,360,12,261,NA,1136.30552886,1815.65490457,2.75856943898548,46.49381198,3.17462752101452,8.17159314,53.50618802,5.93319696,1539106521.64467,81.69612889,37.98364456,60,71,5.6551996753379,106.480668567462,100.40454864502,86.6306991577148
"1872",2015,"TTO","Trinidad and Tobago","Latin America & Caribbean","High income",18600,NA,NA,91.5,91.5,91.5,NA,NA,11000,500,11000,500,500,100,100,1700,0.05,0.6,0.3,1.2,49.2779278859592,32.1586,344,12,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,63,4.55743980407715,106.160293579102,94.0633010864258,86.6306991577148
"1873",1990,"TUN","Tunisia","Middle East & North Africa","Lower middle income",1430,NA,1.9167000055,72.6,43,94,NA,0.539,100,100,100,100,100,NA,NA,NA,0.01,0.1,0.1,0.1,33.3333333333333,19.7178,9757,280,6074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.79086017608643,114.270553588867,44.8516998291016,8.04693031311035
"1874",1991,"TUN","Tunisia","Middle East & North Africa","Lower middle income",1480,NA,2.0123000145,73.7,44.5,94.2,NA,0.538,100,100,100,100,100,NA,NA,NA,0.01,0.1,0.1,0.1,30.9859154929577,18.3934,9146,260,5768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.02747011184692,114.973983764648,45.3021087646484,8.69937038421631
"1875",1992,"TUN","Tunisia","Middle East & North Africa","Lower middle income",1700,NA,2.8573000431,74.8,46.1,94.3,NA,0.598,100,100,100,100,100,NA,NA,NA,0.01,0.1,0.1,0.1,28.4210526315789,17.069,8460,240,5421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.75488996505737,114.955406188965,46.2434310913086,9.51714992523193
"1876",1993,"TUN","Tunisia","Middle East & North Africa","Lower middle income",1700,NA,NA,75.9,47.6,94.4,NA,0.606,200,100,200,100,100,NA,NA,NA,0.01,0.1,0.1,0.1,26.3565891472868,15.589,7766,230,5042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.98376989364624,114.514587402344,48.8861885070801,10.8235101699829
"1877",1994,"TUN","Tunisia","Middle East & North Africa","Lower middle income",1740,NA,1.761500001,76.9,49.1,94.6,NA,0.606,200,100,200,100,100,NA,NA,NA,0.01,0.1,0.1,0.1,25.1497005988024,14.109,7082,220,4670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.17646980285645,115.918701171875,53.4414482116699,11.6669797897339
"1878",1995,"TUN","Tunisia","Middle East & North Africa","Lower middle income",1820,80.6,NA,77.8,50.7,94.7,NA,0.666,500,100,500,100,100,NA,NA,NA,0.01,0.1,0.1,0.1,24.2718446601942,12.629,6467,210,4330,0.82049932,127.25657864,279.10048297,2.96469890384604,50.60043054,2.89433998615396,10.69602135,49.39956946,5.85903889,1159812894.51758,80.11635888,40.53922253,NA,NA,6.42975997924805,115.401519775391,56.9998207092285,12.2403202056885
"1879",1996,"TUN","Tunisia","Middle East & North Africa","Lower middle income",2010,NA,2,78.6,52.2,94.9,NA,0.681,500,100,500,100,100,NA,NA,NA,0.01,0.1,0.1,0.1,23.9495798319328,11.149,5962,180,4053,0.61576814,126.17134374,277.90520817,2.44340149986295,44.99209094,2.98733410013705,10.95332365,55.00790906,5.4307356,1167846499.81528,85.04959577,38.26559147,NA,NA,6.2878098487854,114.094009399414,60.555778503418,13.1487302780151
"1880",1997,"TUN","Tunisia","Middle East & North Africa","Lower middle income",2160,NA,1.7000000477,79.4,53.7,95,NA,0.703,500,100,500,100,100,NA,NA,NA,0.01,0.1,0.1,0.1,23.5507246376812,9.669,5526,180,3803,0.59376491,113.59766872,253.34808943,2.43843405824949,47.45640184,2.69982751175051,10.59606248,52.54359816,5.13826157,1066017676.50223,85.25896582,40.46083742,NA,NA,6.67902994155884,112.623138427734,61.9033088684082,13.8945198059082
